Date,Open ,High,Low,Close,Volume
20180810,101500,108000,101500,104000,7
20180811,104500,110400,104500,109150,10
20180812,109500,109500,104300,104300,11
20180813,104000,105000,102500,102800,10
20180814,103500,106400,103500,106400,11
20180815,107500,108800,106000,106000,12
20180816,105900,106300,104600,104600,7
20180817,105500,105500,104800,104900,5
20180818,106300,106300,105200,105200,6
20180819,105000,105100,103450,103500,10
20180820,103300,104500,102400,103700,10
20180821,104200,105200,103900,105000,10
20180822,105300,106400,105300,105800,6
20180823,105700,105700,105700,105700,1
20180824,105600,105600,105300,105500,4
20180825,105300,105300,104500,104500,5
20180826,104300,105000,103800,104600,8
20180827,105000,105800,104800,105400,9
20180828,105900,108600,105900,108200,12
20180829,109000,111500,109000,109000,10
20180830,108800,111000,108200,111000,12
20180831,110300,110300,109800,109800,5
20180901,109600,109600,109500,109500,2
20180902,109400,113000,109400,113000,11
20180903,114000,120000,114000,118900,13
20180904,119700,130500,119600,127200,12
20180905,129000,139500,129000,137300,11
20180906,140000,150000,138000,141000,12
20180907,139000,139000,136000,136000,9
20180908,132100,134000,132000,134000,3
20180909,136000,136000,128000,129000,10
20180910,128500,129500,123500,129200,11
20180911,131000,141000,131000,140500,13
20180912,143000,145800,135600,135800,13
20180913,136500,138000,135000,137300,9
20180914,138000,139300,137700,137900,10
20180915,137500,137500,137500,137500,1
20180916,137300,140600,136200,140600,11
20180917,144000,144500,139500,142000,13
20180918,141500,143600,140800,143300,7
20180919,144000,146400,143300,146400,10
20180922,144000,144000,142300,143000,4
20180923,144700,145700,143700,145400,12
20180924,145200,150700,144600,149500,12
20180925,149700,163600,149700,163600,13
20180926,161000,172500,155500,169500,14
20180927,170500,189500,168000,185500,12
20180928,183000,183000,169300,175000,11
20180929,176500,176500,174000,174000,5
20180930,171500,177500,168000,174500,13
20181001,173000,175000,169000,169000,11
20181002,170000,171800,145000,145000,14
20181003,138000,157000,129000,147000,11
20181004,145000,150000,141000,143000,10
20181005,140000,143500,137500,138600,8
20181007,139500,139500,129500,133500,9
20181008,128000,136500,120500,135500,11
20181009,132500,142500,132500,139500,9
20181010,141500,151000,141500,151000,10
20181011,150000,150700,144000,145500,9
20181012,145300,145500,143500,145500,8
20181013,144500,144500,143800,143800,3
20181014,142000,144500,140300,140900,9
20181015,141200,141200,135300,135300,9
20181016,135500,142500,135500,142100,8
20181017,143500,144500,139500,141000,9
20181018,142000,142000,138800,139000,8
20181019,138000,139300,137500,138300,6
20181021,137500,137500,134200,134700,9
20181022,134500,139500,134500,138500,10
20181023,140000,140000,137000,138200,8
20181024,138500,138500,136100,137100,6
20181025,136400,136400,136000,136100,7
20181026,136300,136700,136000,136700,4
20181028,136800,140000,136700,139600,7
20181029,140000,144000,140000,143400,6
20181030,144200,146300,144200,146300,6
20181101,150000,151800,148500,148500,6
20181102,147500,147500,143300,143300,5
20181103,142400,145750,142400,144550,2
20181104,144000,144000,139700,143000,8
20181105,144200,147500,143700,147500,7
20181106,147800,147800,145800,145800,7
20181107,144000,144900,144000,144500,5
20181108,143500,144200,143500,144000,4
20181109,143000,143800,143000,143700,4
20181110,143500,143800,143200,143800,4
20181111,144500,144500,142300,142500,5
20181112,141300,141300,138400,138400,7
20181113,137000,137600,135200,135200,10
20181114,135000,136200,133000,134200,9
20181115,134000,134500,126300,126300,9
20181116,123500,123500,121500,121700,4
20181117,123400,123400,119700,119700,4
20181118,119500,129200,118700,127800,9
20181119,127500,136000,127300,129800,10
20181120,131000,132400,128100,129800,10
20181121,130000,130600,128800,129000,7
20181123,128700,129000,125500,125500,7
20181124,125000,125000,123000,124000,3
20181125,123500,126000,123500,125500,8
20181126,125800,126000,124500,124500,3
20181127,125000,125500,123500,123500,6
20181128,124000,124000,119000,119000,8
20181129,119500,120000,114000,114000,6
20181130,112000,116000,110500,114500,9
20181201,114300,114300,113000,113000,1
20181202,112500,113500,111500,113300,6
20181203,114000,121000,114000,118500,11
20181204,119000,120000,113000,113000,10
20181205,113500,115000,112000,114300,8
20181206,114000,114500,113000,113500,4
20181207,114000,117500,114000,116000,9
20181209,115500,116500,113800,114300,10
20181210,113800,114500,110500,111000,11
20181211,110500,112000,106000,107500,10
20181212,107200,107200,99500,101000,12
20181213,100000,104000,99000,103000,12
20181214,104000,106000,102500,103000,10
20181215,102800,103000,102000,102300,7
20181216,102000,102500,99000,99100,11
20181217,98800,100500,98500,99400,10
20181218,100000,102000,99500,100000,8
20181219,99500,101400,99400,101400,10
20181220,101800,103000,100200,100800,9
20181221,100500,101000,100400,101000,8
20181222,101300,101300,100500,101000,5
20181223,101500,101500,100500,101100,10
20181224,101500,104000,101500,103000,10
20181225,103300,104900,102500,104500,10
20181226,105000,118500,105000,116500,12
20181227,118500,121000,108500,113400,8
20181228,112000,112000,104500,106500,6
20181230,105000,106000,101600,106000,9
20181231,107000,109300,106600,107800,7
20190101,108500,109300,107700,109200,9
20190102,106300,107000,104000,106000,7
20190103,104300,106700,104300,106400,6
20190104,107000,107600,106800,107000,5
20190106,108000,108000,106500,106700,7
20190107,107000,107500,107000,107300,6
20190108,108300,110300,108000,110300,7
20190109,109200,109900,108900,109500,7
20190110,108900,110600,108900,110000,6
20190111,111600,112400,111000,112200,3
20190113,112700,117000,112700,116500,8
20190114,118500,118500,111000,111400,7
20190115,111700,112800,111000,112500,3
20190116,113700,114800,113300,114400,7
20190117,113800,115100,113800,115100,6
20190118,116000,116000,115000,115300,3
20190120,114600,115700,114600,115700,6
20190121,115900,117500,115900,117500,4
20190122,116800,118350,116800,118000,6
20190123,117300,118800,116500,116800,8
20190124,117300,118000,117300,117500,6
20190125,117600,117850,117000,117200,4
20190127,118700,118800,118000,118400,5
20190128,118900,119500,118600,119500,7
20190129,118700,119900,118500,119800,6
20190130,121000,122900,120900,122900,6
20190131,122400,122900,120100,120100,7
20190201,119900,119900,118200,118200,6
20190203,117000,117000,111000,112300,10
20190204,112000,116200,112000,115200,7
20190205,115900,118000,115900,117200,5
20190206,119000,120000,118000,119300,9
20190207,119600,120200,119100,120000,5
20190208,118000,119300,118000,119000,4
20190211,119700,121500,119700,121200,7
20190213,120400,121700,120400,121500,6
20190214,122500,122800,121500,122400,5
20190215,122500,122700,121500,121500,4
20190217,121800,123000,121800,122900,4
20190218,124000,125450,124000,125200,5
20190219,127500,133300,127500,130000,7
20190220,131600,132500,131400,131400,3
20190221,135300,137500,135100,137500,6
20190222,136000,136000,133000,133000,5
20190223,131500,131500,131500,131500,1
20190224,131200,136000,131200,136000,6
20190225,138000,140000,137000,137000,6
20190226,137900,138000,134400,134700,6
20190227,136000,136000,134900,135000,3
20190228,134900,134900,134600,134800,3
20190301,134300,134400,134000,134000,2
20190303,136400,137200,135700,135800,4
20190304,134500,134500,131200,131800,7
20190305,129800,129800,126100,127500,7
20190306,129500,132500,129000,132500,6
20190307,134600,134600,130500,131000,6
20190308,131700,131800,130600,131000,4
20190310,132300,132400,131400,132000,6
20190311,131800,132000,130600,130600,6
20190312,130000,130000,129300,130000,5
20190313,128800,129400,128800,129400,4
20190314,130500,130800,129600,130800,4
20190315,132300,132400,131600,131600,4
20190317,130600,130600,130000,130600,4
20190318,130400,130400,129500,129500,6
20190319,130300,131500,130300,131500,4
20190320,131700,132000,131600,131900,4
20190321,132900,133200,132900,133200,1
20190322,132700,133700,132700,133700,3
20190324,133200,133200,132400,132400,3
20190325,132000,132000,132000,132000,1
20190326,132200,132200,132200,132200,1
20190327,133200,133200,133200,133200,1
20190328,133000,134200,133000,134000,3
20190331,133800,133800,133400,133400,3
20190401,134000,134000,134000,134000,1
20190407,134300,134700,134000,134700,5
20190408,135900,138200,135800,138200,7
20190409,138300,144000,138300,144000,8
20190410,143600,145400,140500,141800,11
20190411,140100,140200,137500,138600,8
20190412,138500,138900,138400,138800,3
20190413,138900,138900,138900,138900,1
20190414,137500,138000,135500,137000,9
20190415,137400,137700,136500,137100,7
20190416,138400,138500,137500,138300,8
20190417,136800,136800,135900,136000,7
20190418,135500,136200,135100,136200,4
20190419,136000,136200,135900,136000,4
20190421,136400,136400,136000,136000,2
20190423,137250,139200,137100,139200,6
20190424,139300,139300,138800,138800,5
20190425,138600,140500,138500,140500,7
20190426,140400,140500,139800,140500,4
20190427,140000,140000,140000,140000,1
20190428,140200,142100,140200,142100,7
20190429,143100,143400,142200,143400,7
20190430,143000,143200,142100,142100,7
20190501,141900,142800,141800,142800,8
20190502,143900,145000,143900,144800,6
20190503,145700,146000,145500,146000,3
20190505,146650,148500,146650,148200,7
20190506,150000,150000,147000,147000,8
20190507,147400,149600,147400,149500,8
20190508,150500,152800,150000,152000,7
20190509,151500,153700,151500,153700,6
20190510,154200,155700,154200,155700,3
20190512,155200,155200,149500,150500,8
20190513,149000,149100,147100,147600,8
20190514,149100,150700,148900,149800,6
20190515,151400,151400,150300,151100,7
20190516,150300,150300,147700,148100,8
20190517,147000,147000,146000,146500,5
20190519,147000,147300,145700,145900,7
20190520,146000,146000,142500,142500,8
20190521,141500,141500,137500,139500,8
20190522,138400,142600,137300,142000,6
20190523,143100,144000,142200,143400,5
20190524,142500,142500,140500,140500,5
20190526,142600,142700,139800,140700,6
20190527,140400,141000,139700,141000,5
20190529,139400,139400,137500,137500,4
20190530,134000,135500,132400,135500,6
20190531,136800,136800,136000,136800,3
20190602,137500,137600,136300,136400,4
20190603,134800,135000,133000,133000,6
20190604,132300,133200,131600,132500,6
20190609,131600,132000,130600,130600,5
20190610,128500,128600,126500,127000,6
20190611,127800,130000,126900,130000,5
20190612,130700,131200,130100,130100,4
20190613,129500,131400,129400,130300,5
20190614,133700,134400,133700,134400,1
20190616,134200,134600,133000,134500,5
20190617,136400,136700,135900,136300,3
20190618,135500,135700,134300,134300,4
20190619,134400,134500,132300,132300,3
20190620,131000,132300,130900,132300,3
20190621,133500,133500,133500,133500,1
20190623,132000,132400,131500,132200,4
20190624,132500,132500,131900,132400,5
20190625,133500,133500,133000,133000,5
20190626,132500,132500,131700,131700,3
20190627,130700,131000,130700,130800,4
20190628,131500,131600,131300,131500,2
20190701,130900,130900,128800,128800,5
20190702,127800,128800,127300,128800,4
20190703,129300,129400,128600,128700,5
20190704,129000,129400,128800,129300,5
20190705,129000,129800,129000,129800,3
20190707,131200,131500,131000,131200,5
20190708,131600,131600,130300,130300,3
20190709,129100,129500,128200,128400,3
20190710,128500,129200,128400,128600,5
20190711,129000,129100,128700,128800,4
20190712,128800,129000,128400,128600,3
20190714,127400,127500,126600,126600,3
20190715,125100,125600,124000,124000,5
20190716,124400,124400,121500,121500,4
20190717,119500,120100,116800,116800,4
20190718,113700,114000,111200,114000,4
20190719,117500,120000,117500,120000,2
20190721,117500,118500,116700,118300,4
20190722,120800,122500,120800,122500,4
20190723,121700,121800,120600,121600,5
20190724,123800,124900,123600,124600,5
20190725,122500,123200,122200,122400,7
20190726,117800,118600,117800,118600,2
20190728,120700,122200,120700,121700,4
20190729,122900,123000,120900,121200,4
20190730,120800,121500,120700,120700,2
20190731,121100,121200,120400,120600,4
20190801,119200,119500,118900,119000,3
20190802,119200,120000,119200,119700,3
20190804,120900,121000,119600,119600,5
20190805,119400,119400,118400,119200,4
20190806,119900,120100,119000,119700,4
20190807,119400,119400,119000,119100,4
20190808,119300,119600,119100,119300,5
20190809,119200,119200,118900,118900,3
20190811,119000,119000,117800,117800,3
20190812,117000,117000,116000,116000,3
20190814,117200,117200,116700,117100,4
20190815,116700,116700,116300,116300,5
20190816,116400,116500,116300,116500,4
20190818,116700,117500,116700,117300,6
20190819,117900,117900,116800,116800,7
20190820,116600,116600,116100,116200,5
20190822,116600,116700,116200,116400,5
20190823,116300,116300,115800,115900,2
20190825,116500,116500,115400,115600,7
20190826,114800,114900,113800,113800,5
20190827,112900,113300,110800,111700,6
20190828,109400,111600,109400,111600,5
20190829,111900,111900,111100,111700,5
20190830,112200,112500,112100,112500,2
20190901,113200,114100,113200,114000,5
20190902,115200,115400,114500,115100,5
20190903,112200,112800,112000,112500,5
20190904,113200,114800,113200,113700,6
20190905,113400,114300,113400,114000,4
20190906,114600,114800,114000,114300,4
20190908,114600,115700,114500,115400,5
20190909,117500,117600,116100,116200,5
20190912,116000,116000,115600,115800,4
20190913,113900,113900,113400,113500,2
20190915,115000,115000,113300,113500,4
20190916,112500,113200,112500,112800,4
20190917,113700,113800,113400,113600,4
20190918,114200,114200,113500,113800,5
20190919,114400,114500,114200,114400,5
20190920,114500,115000,114500,115000,3
20190922,115000,115400,113600,113600,4
20190923,114400,114400,113700,113900,4
20190924,113400,113700,113200,113600,4
20190925,113900,114200,113800,114200,4
20190926,113800,114200,113800,114000,4
20190927,114200,114200,114100,114200,2
20190929,114600,114600,114200,114500,5
20190930,114700,114700,114400,114700,4
20191001,115000,115300,114900,115200,7
20191002,114800,115000,114600,114600,5
20191003,114700,115200,114700,115000,5
20191004,115400,115400,115200,115200,3
20191006,115300,115400,114600,114600,5
20191007,114700,114700,114000,114200,5
20191008,114600,114600,114200,114350,3
20191009,114500,114600,114400,114600,5
20191010,114600,114650,114600,114600,4
20191011,114650,114650,114600,114600,2
20191013,114700,114800,114600,114600,3
20191014,114400,114400,114400,114400,1
20191015,113800,113800,113400,113550,3
20191016,114000,114100,114000,114100,3
20191017,114200,114200,114100,114100,6
20191018,114150,114150,113900,113900,3
20191021,113850,113850,113650,113700,5
20191022,113400,113400,113000,113000,3
20191023,113250,113250,112800,112800,4
20191024,112700,112700,112000,112300,3
20191025,111000,111250,110900,111100,3
20191027,111250,111700,111250,111700,3
20191029,112300,112500,112300,112500,5
20191031,111700,112000,111650,112000,3
20191101,112500,112500,112500,112500,1
20191103,112800,113000,112800,112900,4
20191104,114000,114000,113200,113200,3
20191105,113100,113150,112900,113000,4
20191106,113400,113600,113400,113600,4
20191108,114100,114100,114100,114100,3
20191110,113600,113800,113400,113400,4
20191111,113900,114300,113900,114300,5
20191112,114600,114700,114450,114550,3
20191113,115100,115300,114750,115300,4
20191114,115900,117300,115900,117100,5
20191115,118000,118500,117900,118300,4
20191117,120800,122400,119700,122400,5
20191118,124000,125000,122500,122500,4
20191119,122400,123500,121000,123000,4
20191120,121200,121200,120200,120300,3
20191121,119200,119200,119200,119200,1
20191122,119000,119000,119000,119000,1
20191124,118900,119500,118900,119300,5
20191125,120700,122000,120500,122000,4
20191126,122800,123500,122800,123300,2
20191127,123500,123800,123000,123000,3
20191128,122500,122600,122500,122500,2
20191129,126500,126500,125500,125500,2
20191201,127000,127000,125500,125500,4
20191202,124600,126100,124600,126050,3
20191203,127000,127500,126500,126500,3
20191204,127000,127000,126500,126700,4
20191205,127800,129200,127800,129200,5
20191206,130100,130500,130000,130200,2
20191208,130000,131400,130000,131100,3
20191209,132700,134600,132700,134200,4
20191210,136100,137100,135200,137100,4
20191211,139200,140500,139000,139800,5
20191212,136000,136000,129500,130800,5
20191213,130500,130500,128000,128000,2
20191215,130000,130200,127500,127700,4
20191216,126600,126600,124800,125500,4
20191217,127500,128000,126600,128000,4
20191218,128700,130500,128700,130300,5
20191219,131300,131300,129000,129000,4
20191220,129500,129500,129500,129500,1
20191222,131300,131500,130900,131400,4
20191223,133300,133700,131000,131000,5
20191224,131500,131500,129500,130000,4
20191225,131900,132500,131600,131600,3
20191226,131000,131500,130800,131500,4
20191227,132000,132100,132000,132000,1
20191229,131700,131900,131500,131700,3
20191230,131500,131900,131500,131800,2
20191231,131500,131500,131000,131300,5
20200101,132100,132800,132100,132600,4
20200102,133000,133100,132300,132600,4
20200105,137400,137700,136000,136000,4
20200106,137600,137700,136700,137700,4
20200108,138300,139300,138000,139200,5
20200109,140300,140700,140300,140700,2
20200112,134700,134800,133000,133000,4
20200113,133200,133700,133100,133700,4
20200114,134400,134500,133500,134100,5
20200115,132800,134000,132800,134000,3
20200116,135500,135600,135200,135600,2
20200117,135000,135000,135000,135000,1
20200119,135000,135300,134500,134500,4
20200120,134400,134800,133900,134000,3
20200121,134600,134900,134500,134900,2
20200122,134600,134600,134600,134600,1
20200123,134100,134800,134100,134800,3
20200124,135300,135300,135300,135300,1
20200126,135500,135500,135100,135100,3
20200127,135100,135500,135100,135500,3
20200128,136200,136500,136100,136500,3
20200129,136500,137000,136500,137000,2
20200131,137000,137000,137000,137000,1
20200202,137000,137000,137000,137000,1
20200203,135200,135300,134800,134800,3
20200204,135500,136300,135200,136300,4
20200206,135900,136200,135700,136200,3
20200207,136600,136600,136600,136600,2
20200209,136650,137300,136650,137300,5
20200210,138100,138600,137500,138600,4
20200211,139100,139500,139100,139500,3
20200213,139000,139800,139000,139800,2
20200214,140900,141400,139000,139000,4
20200216,138800,140800,138800,140500,6
20200217,141700,141900,141100,141400,3
20200218,141800,142300,141500,142200,4
20200219,142600,144400,142600,144400,5
20200220,144000,144700,143500,143700,5
20200221,144200,144400,143800,144000,3
20200223,146600,150000,146600,150000,3
20200224,154500,156600,153300,153300,6
20200225,154500,155200,154000,155200,4
20200226,158000,158200,157500,157500,3
20200228,157400,157800,156500,156500,2
20200301,152500,152500,147200,147200,4
20200302,149700,151500,149700,151300,3
20200303,156500,157500,156000,157500,3
20200304,152500,154000,152500,153600,2
20200305,154800,154800,153500,154100,4
20200306,151500,151500,150000,151500,3
20200308,152800,153100,152800,153100,2
20200310,154600,154600,154500,154500,1
20200311,154200,154200,153800,153800,3
20200312,153600,153800,153500,153800,2
20200313,153000,153600,153000,153600,2
20200315,153500,154700,153500,154700,4
20200316,154800,156500,154800,156500,3
20200317,159000,159000,159000,159000,1
20200318,160700,160700,159800,160000,3
20200319,160700,160700,159500,159500,2
20200327,159100,159100,159100,159100,1
20200329,159300,159300,159100,159100,2
20200331,164300,164700,164300,164700,2
20200405,164700,164700,162500,163400,4
20200406,164200,164200,164200,164200,1
20200407,164000,164100,163300,163300,3
20200408,163400,163400,163000,163100,3
20200409,161900,161900,160800,160800,3
20200412,160000,160000,160000,160000,2
20200413,162400,162400,161800,161800,4
20200414,161800,162000,161100,161100,4
20200415,161100,161100,160500,160500,3
20200416,159500,159500,159200,159500,3
20200417,158200,158200,157500,158100,2
20200419,158000,158400,157300,157300,3
20200420,155300,155300,153500,155300,3
20200421,155200,156000,154900,156000,3
20200422,156700,159700,156700,159700,5
20200423,161700,162600,161700,162400,4
20200424,164100,164100,162600,163200,3
20200426,161200,161200,160000,160200,3
20200427,161200,161200,160200,160200,4
20200428,158800,159400,158700,159200,3
20200429,159100,160200,159100,160200,4
20200430,161000,161800,161000,161700,3
20200501,161500,161800,161200,161200,2
20200503,161000,161200,160500,160500,3
20200504,160300,160300,159600,159600,3
20200505,161100,161500,160900,161000,4
20200506,161000,161400,160600,161400,4
20200507,161800,162400,161800,162100,3
20200508,161900,162700,161900,162700,2
20200510,162900,163500,162200,163500,4
20200511,164200,165700,164200,165700,4
20200512,165500,167000,165500,167000,3
20200513,169200,170600,169100,170600,5
20200514,171500,172200,169700,169700,4
20200515,169200,169800,169000,169000,3
20200517,169500,171700,169500,171700,4
20200518,173500,174200,173500,174200,3
20200519,176500,177500,176500,177400,3
20200520,174400,176800,174200,176800,3
20200521,177800,177900,177000,177100,3
20200522,177000,177300,176000,176000,3
20200524,177300,177500,176700,176900,3
20200527,177200,177200,176100,176100,2
20200528,174600,174900,172800,172800,4
20200529,174600,175600,174300,175600,4
20200531,177000,177200,176000,176000,5
20200601,176400,176400,175500,175700,3
20200602,176300,176500,176200,176500,5
20200603,176800,176800,176000,176100,3
20200607,176500,176850,175500,176000,5
20200608,177000,177000,176700,176700,2
20200609,176200,176300,175800,175900,3
20200610,177400,177400,176600,177100,3
20200611,178900,179500,178900,179500,4
20200612,179800,180000,179500,179700,3
20200614,179300,179600,179200,179200,3
20200615,179300,180400,179300,180000,4
20200616,181500,182100,181500,182100,4
20200617,183500,185000,183500,185000,2
20200619,186400,187000,186400,187000,2
20200621,189400,190100,189400,190100,4
20200622,192500,193000,192200,193000,3
20200623,197100,198200,197100,198100,3
20200624,201700,204200,201600,203900,4
20200625,200500,201700,198100,198100,4
20200626,191000,191500,191000,191300,2
20200628,194200,194200,193500,194200,3
20200629,203500,206300,198700,201000,5
20200630,202200,202200,201000,201600,4
20200701,203200,204000,202300,204000,4
20200702,201700,203900,200700,203900,4
20200703,207000,207200,206400,207200,3
20200705,208000,210500,206000,210500,4
20200706,218000,218200,218000,218000,2
20200707,220700,221300,218900,219000,3
20200708,217300,217500,217000,217500,4
20200709,223500,224400,223500,224400,4
20200710,225000,225000,222500,222500,4
20200712,222700,226000,222700,226000,5
20200713,226700,228000,226100,226100,5
20200714,230000,231100,230000,231100,4
20200715,233300,233300,231500,232000,3
20200716,237500,238700,237000,238700,5
20200717,239000,240800,239000,240800,3
20200719,246500,250000,246200,250000,5
20200720,258000,258500,252500,252500,5
20200721,245000,245000,236000,237800,3
20200722,213700,217000,211500,214000,5
20200723,217500,222500,216700,216700,5
20200724,220500,220500,218000,218000,4
20200726,218200,224000,218200,223300,4
20200727,236600,239000,236600,237500,3
20200728,232000,233300,231000,233000,4
20200729,236000,236000,234000,234200,4
20200730,232500,234000,232500,232500,5
20200731,234500,234500,234500,234500,1
20200802,235000,235000,233500,233500,4
20200803,229800,230000,227200,228500,4
20200804,232800,233000,231800,232500,18
20200805,232300,233000,232000,232300,27
20200806,233800,234600,233800,234400,25
20200807,236000,236300,236000,236300,13
20200810,222500,223200,221500,223200,4
20200811,210500,220000,210500,220000,29
20200812,223700,227000,223500,223500,22
20200813,218200,223500,218000,222200,28
20200814,224000,225400,223800,224700,11
20200816,222000,224500,221600,221600,30
20200817,221600,222300,220000,222300,21
20200818,228800,232500,228800,230500,32
20200819,231000,231200,228800,229000,15
20200820,228800,229200,227000,227000,27
20200821,230200,231000,229400,231000,7
20200823,228500,229100,228000,228600,12
20200824,230500,231000,230000,230000,12
20200825,230000,230000,229000,229700,23
20200826,231000,231800,230700,231600,17
20200827,235000,236000,234500,235300,16
20200828,234300,234300,234300,234300,1
20200901,236300,237800,236300,237800,23
20200902,242500,243500,241800,243100,22
20200903,245000,245400,243500,245000,20
20200904,243000,243200,241500,241500,12
20200906,243700,244800,243500,244800,17
20200907,248000,248000,245200,245200,16
20200908,245000,245900,245000,245900,5
20200909,250000,251800,249500,251800,9
20200910,254600,256000,254500,256000,5
20200911,255500,256000,255000,256000,9
20200913,258700,260500,258400,260500,30
20200914,263900,266000,263500,266000,18
20200915,266700,270600,266100,269500,17
20200916,258500,265800,258500,265000,20
20200917,269300,272000,268700,270200,26
20200918,269200,269200,268300,268400,12
20200920,267000,267000,264500,265300,22
20200921,268000,273600,268000,272000,23
20200922,272400,273700,271200,272500,26
20200923,271300,273400,271000,273400,28
20200924,277000,280300,277000,280300,28
20200925,281800,286800,281800,286500,12
20200927,290500,292500,290000,291300,25
20200928,287900,290400,287800,290200,27
20200929,293500,294400,292500,293100,36
20200930,294000,294200,289500,292000,33
20201001,293900,295000,293500,295000,14
20201002,298400,299000,297600,297900,13
20201004,297000,297000,295300,295300,30
20201005,289500,290000,277500,277500,40
20201006,290000,293000,290000,292000,16
20201007,296000,296500,294800,294800,14
20201008,294500,294700,294000,294300,12
20201011,302900,306000,302800,306000,14
20201012,311900,315800,311400,314200,18
20201013,306500,314000,306500,313000,18
20201014,318000,318400,312500,316300,29
20201015,317000,317200,315200,315800,23
20201016,317700,317900,317200,317800,9
20201019,323300,323300,318000,318000,16
20201020,317700,318300,307000,307000,37
20201021,296000,296000,281000,287100,18
20201022,280000,286000,272000,284000,18
20201023,295000,297000,295000,295000,7
20201025,290000,295000,289000,290000,7
20201027,283000,284700,279000,279500,12
20201028,288000,288000,284500,285000,6
20201029,279000,280900,278000,280500,9
20201030,279500,280100,279500,280100,2
20201101,273000,274000,267500,268000,9
20201102,269000,276000,269000,274500,11
20201103,288500,288500,287200,287200,2
20201106,266500,266500,266500,266500,1
20201108,258000,258000,246000,246000,21
20201109,240000,243500,238500,243500,16
20201110,261000,270000,261000,270000,11
20201111,279000,281000,274000,276300,9
20201112,273500,276000,272000,272000,9
20201113,270000,270000,269000,270000,4
20201115,273000,275000,269000,270000,1
20201116,265000,265000,260000,260000,12
20201117,262000,262000,258000,260000,10
20201118,264300,264300,261000,261000,9
20201119,259000,260800,259000,260000,7
20201120,259500,259500,259500,259500,1
20201122,263000,265000,262000,262000,6
20201123,258200,258200,254500,254500,5
20201124,256000,256000,256000,256000,1
20201125,250000,253000,250000,253000,3
20201126,252800,252800,251500,251500,2
20201127,246000,246500,246000,246500,2
20201129,251000,251000,248000,248000,8
20201130,245500,248000,245500,246000,9
20201201,250000,253500,249800,253500,9
20201202,257000,262000,257000,262000,16
20201203,261000,261000,254000,254000,14
20201204,257500,257500,257200,257500,4
20201206,261200,261800,256500,256500,20
20201207,256700,258000,256000,257400,13
20201208,258000,258600,255800,258000,17
20201209,257000,260000,257000,260000,14
20201210,261200,262500,260900,262500,20
20201211,261500,261800,260500,260500,10
20201213,261400,261800,260000,260200,17
20201214,259000,259800,257700,258000,10
20201215,257000,258600,257000,258000,13
20201216,258300,261200,258300,261200,4
20201217,261000,261000,257500,257500,9
20201218,258000,258500,258000,258000,3
20201220,257000,257000,256000,256000,5
20201221,254000,254500,253500,254500,9
20201222,256000,257500,255000,255500,6
20201223,256000,256500,255500,256100,8
20201224,258300,258300,258000,258100,5
20201225,258500,258500,258500,258500,1
20201227,258500,258500,257100,257100,6
20201228,256000,257000,256000,256900,5
20201229,258000,258000,258000,258000,4
20201230,257600,257600,256800,256800,8
20201231,257500,257500,257300,257300,10
20210101,256900,257100,256700,257100,11
20210103,256400,256700,255500,255500,22
20210104,256000,257200,255500,257200,28
20210105,257400,258700,257100,258700,39
20210106,258600,260700,258400,260600,43
20210107,260000,260300,258000,258200,41
20210108,256500,257000,254000,254800,31
20210110,253900,254200,248500,248800,39
20210112,250200,251100,248500,248500,9
20210113,250000,250000,248500,248500,9
20210114,247200,247300,245000,245100,5
20210115,241500,241500,238500,238500,6
20210117,234500,236500,230000,230000,15
20210119,223500,223500,215500,216500,15
20210120,210500,214500,210500,214500,11
