<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.09	19:00:00	1.20958	1.20960	1.20713	1.20786	6046	0	30
2020.12.09	20:00:00	1.20787	1.20836	1.20613	1.20630	4371	0	30
2020.12.09	21:00:00	1.20630	1.20721	1.20573	1.20680	3962	0	30
2020.12.09	22:00:00	1.20680	1.20705	1.20593	1.20667	3208	0	30
2020.12.09	23:00:00	1.20668	1.20750	1.20659	1.20743	2633	0	30
2020.12.10	00:00:00	1.20743	1.20826	1.20733	1.20818	1799	0	30
2020.12.10	01:00:00	1.20809	1.20823	1.20732	1.20777	865	0	30
2020.12.10	02:00:00	1.20772	1.20805	1.20744	1.20752	763	0	30
2020.12.10	03:00:00	1.20752	1.20834	1.20750	1.20820	1765	0	30
2020.12.10	04:00:00	1.20818	1.20830	1.20790	1.20804	1933	0	30
2020.12.10	05:00:00	1.20804	1.20873	1.20784	1.20865	1809	0	30
2020.12.10	06:00:00	1.20866	1.20902	1.20864	1.20886	2168	0	30
2020.12.10	07:00:00	1.20885	1.20983	1.20884	1.20967	1491	0	30
2020.12.10	08:00:00	1.20966	1.20990	1.20946	1.20957	1195	0	30
2020.12.10	09:00:00	1.20957	1.20958	1.20897	1.20922	1240	0	30
2020.12.10	10:00:00	1.20922	1.20969	1.20843	1.20934	2527	0	30
2020.12.10	11:00:00	1.20937	1.20971	1.20845	1.20923	4684	0	30
2020.12.10	12:00:00	1.20924	1.21008	1.20821	1.20975	4942	0	30
2020.12.10	13:00:00	1.20978	1.21073	1.20966	1.21030	3963	0	30
2020.12.10	14:00:00	1.21029	1.21056	1.20898	1.20899	3042	0	30
2020.12.10	15:00:00	1.20899	1.20924	1.20799	1.20832	3697	0	30
2020.12.10	16:00:00	1.20830	1.21251	1.20805	1.21086	8184	0	30
2020.12.10	17:00:00	1.21090	1.21340	1.20953	1.21062	10184	0	30
2020.12.10	18:00:00	1.21062	1.21575	1.21062	1.21307	9585	0	30
2020.12.10	19:00:00	1.21305	1.21385	1.21117	1.21178	7475	0	30
2020.12.10	20:00:00	1.21178	1.21261	1.21092	1.21222	3910	0	30
2020.12.10	21:00:00	1.21222	1.21259	1.21120	1.21217	3915	0	30
2020.12.10	22:00:00	1.21217	1.21275	1.21192	1.21237	2228	0	30
2020.12.10	23:00:00	1.21238	1.21414	1.21234	1.21404	2416	0	30
2020.12.11	00:00:00	1.21404	1.21435	1.21337	1.21397	1784	0	30
2020.12.11	01:00:00	1.21397	1.21422	1.21350	1.21393	629	0	30
2020.12.11	02:00:00	1.21393	1.21425	1.21383	1.21414	715	0	30
2020.12.11	03:00:00	1.21414	1.21453	1.21391	1.21419	1757	0	30
2020.12.11	04:00:00	1.21420	1.21584	1.21391	1.21539	2394	0	30
2020.12.11	05:00:00	1.21541	1.21587	1.21497	1.21536	1886	0	30
2020.12.11	06:00:00	1.21536	1.21577	1.21496	1.21575	1683	0	30
2020.12.11	07:00:00	1.21575	1.21588	1.21545	1.21575	1186	0	30
2020.12.11	08:00:00	1.21575	1.21584	1.21524	1.21528	910	0	30
2020.12.11	09:00:00	1.21528	1.21600	1.21522	1.21596	1381	0	30
2020.12.11	10:00:00	1.21596	1.21615	1.21513	1.21522	2337	0	30
2020.12.11	11:00:00	1.21521	1.21531	1.21130	1.21185	5338	0	30
2020.12.11	12:00:00	1.21185	1.21323	1.21170	1.21278	5320	0	30
2020.12.11	13:00:00	1.21277	1.21343	1.21113	1.21327	4677	0	30
2020.12.11	14:00:00	1.21332	1.21338	1.21125	1.21152	4290	0	30
2020.12.11	15:00:00	1.21151	1.21229	1.21091	1.21214	3744	0	30
2020.12.11	16:00:00	1.21211	1.21288	1.21167	1.21176	4790	0	30
2020.12.11	17:00:00	1.21175	1.21320	1.21126	1.21218	5374	0	30
2020.12.11	18:00:00	1.21216	1.21263	1.21099	1.21255	6175	0	30
2020.12.11	19:00:00	1.21254	1.21280	1.21041	1.21114	5321	0	30
2020.12.11	20:00:00	1.21114	1.21145	1.21069	1.21136	3024	0	30
2020.12.11	21:00:00	1.21136	1.21166	1.21087	1.21124	1753	0	30
2020.12.11	22:00:00	1.21123	1.21175	1.21097	1.21175	1407	0	30
2020.12.11	23:00:00	1.21175	1.21190	1.21112	1.21160	1741	0	30
2020.12.14	01:00:00	1.21377	1.21429	1.21333	1.21385	1185	0	30
2020.12.14	02:00:00	1.21385	1.21385	1.21321	1.21332	1685	0	30
2020.12.14	03:00:00	1.21332	1.21350	1.21241	1.21251	1334	0	30
2020.12.14	04:00:00	1.21251	1.21284	1.21143	1.21224	2462	0	30
2020.12.14	05:00:00	1.21224	1.21318	1.21216	1.21313	1533	0	30
2020.12.14	06:00:00	1.21312	1.21322	1.21279	1.21314	1225	0	30
2020.12.14	07:00:00	1.21314	1.21326	1.21289	1.21300	797	0	30
2020.12.14	08:00:00	1.21300	1.21322	1.21295	1.21318	819	0	30
2020.12.14	09:00:00	1.21318	1.21425	1.21316	1.21406	1603	0	30
2020.12.14	10:00:00	1.21406	1.21469	1.21373	1.21455	1884	0	30
2020.12.14	11:00:00	1.21454	1.21551	1.21426	1.21506	4493	0	30
2020.12.14	12:00:00	1.21508	1.21523	1.21375	1.21509	3748	0	30
2020.12.14	13:00:00	1.21510	1.21589	1.21500	1.21527	3648	0	30
2020.12.14	14:00:00	1.21527	1.21594	1.21466	1.21578	3199	0	30
2020.12.14	15:00:00	1.21579	1.21583	1.21490	1.21562	3165	0	30
2020.12.14	16:00:00	1.21564	1.21691	1.21543	1.21596	4561	0	30
2020.12.14	17:00:00	1.21596	1.21753	1.21547	1.21558	4672	0	30
2020.12.14	18:00:00	1.21557	1.21673	1.21274	1.21353	7136	0	30
2020.12.14	19:00:00	1.21353	1.21384	1.21218	1.21345	5414	0	30
2020.12.14	20:00:00	1.21345	1.21578	1.21345	1.21578	3078	0	30
2020.12.14	21:00:00	1.21577	1.21593	1.21513	1.21514	2455	0	30
2020.12.14	22:00:00	1.21515	1.21517	1.21454	1.21483	1678	0	30
2020.12.14	23:00:00	1.21484	1.21485	1.21428	1.21438	1498	0	30
2020.12.15	00:00:00	1.21438	1.21503	1.21376	1.21500	1527	0	30
2020.12.15	01:00:00	1.21499	1.21499	1.21402	1.21448	1149	0	30
2020.12.15	02:00:00	1.21446	1.21455	1.21420	1.21435	694	0	30
2020.12.15	03:00:00	1.21436	1.21509	1.21434	1.21484	1274	0	30
2020.12.15	04:00:00	1.21483	1.21592	1.21482	1.21587	2236	0	30
2020.12.15	05:00:00	1.21586	1.21617	1.21506	1.21558	2348	0	30
2020.12.15	06:00:00	1.21558	1.21609	1.21530	1.21536	1603	0	30
2020.12.15	07:00:00	1.21536	1.21549	1.21464	1.21465	1370	0	30
2020.12.15	08:00:00	1.21465	1.21492	1.21436	1.21448	1210	0	30
2020.12.15	09:00:00	1.21452	1.21536	1.21452	1.21470	1761	0	30
2020.12.15	10:00:00	1.21469	1.21509	1.21399	1.21416	2255	0	30
2020.12.15	11:00:00	1.21417	1.21436	1.21319	1.21405	3782	0	30
2020.12.15	12:00:00	1.21405	1.21608	1.21303	1.21574	4607	0	30
2020.12.15	13:00:00	1.21574	1.21604	1.21538	1.21601	3243	0	30
2020.12.15	14:00:00	1.21599	1.21648	1.21556	1.21575	2965	0	30
2020.12.15	15:00:00	1.21575	1.21600	1.21477	1.21576	3177	0	30
2020.12.15	16:00:00	1.21577	1.21613	1.21231	1.21354	5313	0	30
2020.12.15	17:00:00	1.21359	1.21523	1.21345	1.21514	4842	0	30
2020.12.15	18:00:00	1.21514	1.21571	1.21409	1.21509	5487	0	30
2020.12.15	19:00:00	1.21509	1.21591	1.21465	1.21543	4964	0	30
2020.12.15	20:00:00	1.21538	1.21574	1.21467	1.21469	2508	0	30
2020.12.15	21:00:00	1.21469	1.21674	1.21464	1.21596	2446	0	30
2020.12.15	22:00:00	1.21596	1.21610	1.21478	1.21561	1976	0	30
2020.12.15	23:00:00	1.21561	1.21593	1.21500	1.21550	2102	0	30
2020.12.16	00:00:00	1.21550	1.21616	1.21546	1.21582	1232	0	30
2020.12.16	01:00:00	1.21582	1.21596	1.21488	1.21517	1318	0	30
2020.12.16	02:00:00	1.21518	1.21535	1.21491	1.21507	549	0	30
2020.12.16	03:00:00	1.21507	1.21538	1.21489	1.21504	942	0	30
2020.12.16	04:00:00	1.21504	1.21521	1.21438	1.21510	1730	0	30
2020.12.16	05:00:00	1.21510	1.21541	1.21491	1.21517	1383	0	30
2020.12.16	06:00:00	1.21517	1.21601	1.21517	1.21596	1066	0	30
2020.12.16	07:00:00	1.21596	1.21624	1.21567	1.21605	1116	0	30
2020.12.16	08:00:00	1.21605	1.21638	1.21596	1.21612	1063	0	30
2020.12.16	09:00:00	1.21612	1.21630	1.21575	1.21586	1471	0	30
2020.12.16	10:00:00	1.21586	1.21706	1.21577	1.21653	2449	0	30
2020.12.16	11:00:00	1.21654	1.21751	1.21513	1.21751	5069	0	30
2020.12.16	12:00:00	1.21747	1.22111	1.21747	1.22029	6844	0	30
2020.12.16	13:00:00	1.22028	1.22065	1.21924	1.21989	4033	0	30
2020.12.16	14:00:00	1.21988	1.22055	1.21853	1.21931	4023	0	30
2020.12.16	15:00:00	1.21933	1.21995	1.21864	1.21891	3572	0	30
2020.12.16	16:00:00	1.21890	1.21938	1.21837	1.21857	3588	0	30
2020.12.16	17:00:00	1.21857	1.21930	1.21777	1.21889	5478	0	30
2020.12.16	18:00:00	1.21887	1.22048	1.21811	1.21821	5569	0	30
2020.12.16	19:00:00	1.21821	1.21939	1.21723	1.21739	4783	0	30
2020.12.16	20:00:00	1.21739	1.21803	1.21658	1.21717	2744	0	30
2020.12.16	21:00:00	1.21717	1.21756	1.21615	1.21710	2009	0	30
2020.12.16	22:00:00	1.21710	1.21769	1.21236	1.21398	6028	0	30
2020.12.16	23:00:00	1.21403	1.21973	1.21348	1.21917	6715	0	30
2020.12.17	00:00:00	1.21917	1.21977	1.21798	1.21823	2921	0	30
2020.12.17	01:00:00	1.21823	1.22006	1.21812	1.21975	1517	0	30
2020.12.17	02:00:00	1.21974	1.21981	1.21909	1.21933	597	0	30
2020.12.17	03:00:00	1.21933	1.21958	1.21898	1.21918	1122	0	30
2020.12.17	04:00:00	1.21919	1.22073	1.21885	1.22072	2730	0	30
2020.12.17	05:00:00	1.22072	1.22077	1.21997	1.22068	1979	0	30
2020.12.17	06:00:00	1.22068	1.22118	1.22060	1.22088	1208	0	30
2020.12.17	07:00:00	1.22087	1.22343	1.22068	1.22271	2171	0	30
2020.12.17	08:00:00	1.22271	1.22281	1.22209	1.22262	2135	0	30
2020.12.17	09:00:00	1.22259	1.22339	1.22237	1.22322	1649	0	30
2020.12.17	10:00:00	1.22321	1.22346	1.22250	1.22284	3280	0	30
2020.12.17	11:00:00	1.22284	1.22426	1.22267	1.22356	4002	0	30
2020.12.17	12:00:00	1.22356	1.22392	1.22239	1.22249	4243	0	30
2020.12.17	13:00:00	1.22250	1.22326	1.22228	1.22273	3157	0	30
2020.12.17	14:00:00	1.22273	1.22377	1.22239	1.22373	3095	0	30
2020.12.17	15:00:00	1.22374	1.22383	1.22309	1.22340	3033	0	30
2020.12.17	16:00:00	1.22340	1.22546	1.22312	1.22546	4536	0	30
2020.12.17	17:00:00	1.22545	1.22573	1.22385	1.22462	4741	0	30
2020.12.17	18:00:00	1.22463	1.22574	1.22402	1.22493	4885	0	30
2020.12.17	19:00:00	1.22493	1.22599	1.22378	1.22449	4805	0	30
2020.12.17	20:00:00	1.22449	1.22647	1.22429	1.22616	2742	0	30
2020.12.17	21:00:00	1.22616	1.22684	1.22588	1.22670	1968	0	30
2020.12.17	22:00:00	1.22670	1.22713	1.22610	1.22684	1715	0	30
2020.12.17	23:00:00	1.22685	1.22716	1.22608	1.22661	2076	0	30
2020.12.18	00:00:00	1.22649	1.22678	1.22570	1.22665	1679	0	30
2020.12.18	01:00:00	1.22665	1.22714	1.22645	1.22654	1536	0	30
2020.12.18	02:00:00	1.22655	1.22707	1.22609	1.22612	927	0	30
2020.12.18	03:00:00	1.22612	1.22636	1.22568	1.22574	1305	0	30
2020.12.18	04:00:00	1.22574	1.22584	1.22494	1.22547	2016	0	30
2020.12.18	05:00:00	1.22547	1.22588	1.22518	1.22539	1690	0	30
2020.12.18	06:00:00	1.22539	1.22543	1.22433	1.22483	1706	0	30
2020.12.18	07:00:00	1.22483	1.22484	1.22408	1.22412	860	0	30
2020.12.18	08:00:00	1.22413	1.22420	1.22372	1.22395	1620	0	30
2020.12.18	09:00:00	1.22395	1.22487	1.22389	1.22475	1597	0	30
2020.12.18	10:00:00	1.22475	1.22547	1.22457	1.22507	2354	0	30
2020.12.18	11:00:00	1.22507	1.22610	1.22420	1.22595	3548	0	30
2020.12.18	12:00:00	1.22595	1.22617	1.22524	1.22525	3427	0	30
2020.12.18	13:00:00	1.22525	1.22532	1.22417	1.22514	3477	0	30
2020.12.18	14:00:00	1.22508	1.22565	1.22471	1.22509	2567	0	30
2020.12.18	15:00:00	1.22509	1.22607	1.22508	1.22581	3296	0	30
2020.12.18	16:00:00	1.22583	1.22674	1.22483	1.22532	4077	0	30
2020.12.18	17:00:00	1.22533	1.22542	1.22435	1.22452	4254	0	30
2020.12.18	18:00:00	1.22453	1.22510	1.22269	1.22332	5259	0	30
2020.12.18	19:00:00	1.22333	1.22393	1.22243	1.22288	4675	0	30
2020.12.18	20:00:00	1.22288	1.22358	1.22247	1.22351	2340	0	30
2020.12.18	21:00:00	1.22368	1.22446	1.22350	1.22395	1600	0	30
2020.12.18	22:00:00	1.22396	1.22421	1.22377	1.22391	957	0	30
2020.12.18	23:00:00	1.22390	1.22420	1.22336	1.22390	1484	0	30
2020.12.21	01:00:00	1.22212	1.22320	1.22212	1.22305	264	0	30
2020.12.21	02:00:00	1.22302	1.22337	1.22136	1.22153	1216	0	30
2020.12.21	03:00:00	1.22155	1.22178	1.22033	1.22097	3029	0	30
2020.12.21	04:00:00	1.22096	1.22247	1.22096	1.22227	3073	0	30
2020.12.21	05:00:00	1.22227	1.22234	1.22000	1.22001	3798	0	30
2020.12.21	06:00:00	1.22001	1.22007	1.21779	1.21846	3831	0	30
2020.12.21	07:00:00	1.21846	1.21884	1.21830	1.21852	1785	0	30
2020.12.21	08:00:00	1.21852	1.21907	1.21796	1.21821	1976	0	30
2020.12.21	09:00:00	1.21820	1.21904	1.21811	1.21857	2496	0	30
2020.12.21	10:00:00	1.21858	1.21981	1.21799	1.21827	3803	0	30
2020.12.21	11:00:00	1.21827	1.22009	1.21667	1.21960	7334	0	30
2020.12.21	12:00:00	1.21958	1.22255	1.21941	1.22036	6498	0	30
2020.12.21	13:00:00	1.22035	1.22035	1.21283	1.21326	8865	0	30
2020.12.21	14:00:00	1.21326	1.21660	1.21282	1.21643	8251	0	30
2020.12.21	15:00:00	1.21643	1.21800	1.21552	1.21731	7725	0	30
2020.12.21	16:00:00	1.21731	1.21914	1.21600	1.21908	7012	0	30
2020.12.21	17:00:00	1.21908	1.22166	1.21862	1.22132	6409	0	30
2020.12.21	18:00:00	1.22132	1.22174	1.22040	1.22163	6576	0	30
2020.12.21	19:00:00	1.22163	1.22233	1.22052	1.22182	4977	0	30
2020.12.21	20:00:00	1.22181	1.22337	1.22146	1.22305	3883	0	30
2020.12.21	21:00:00	1.22305	1.22375	1.22277	1.22358	2771	0	30
2020.12.21	22:00:00	1.22357	1.22495	1.22342	1.22445	3383	0	30
2020.12.21	23:00:00	1.22445	1.22515	1.22403	1.22412	2835	0	30
2020.12.22	00:00:00	1.22410	1.22418	1.22267	1.22284	2044	0	30
2020.12.22	01:00:00	1.22283	1.22435	1.22281	1.22354	943	0	30
2020.12.22	02:00:00	1.22365	1.22486	1.22325	1.22387	1362	0	30
2020.12.22	03:00:00	1.22388	1.22421	1.22315	1.22353	1837	0	30
2020.12.22	04:00:00	1.22353	1.22364	1.22272	1.22355	2488	0	30
2020.12.22	05:00:00	1.22355	1.22362	1.22281	1.22314	2475	0	30
2020.12.22	06:00:00	1.22314	1.22342	1.22228	1.22245	1663	0	30
2020.12.22	07:00:00	1.22249	1.22286	1.22229	1.22237	1382	0	30
2020.12.22	08:00:00	1.22237	1.22250	1.22172	1.22201	1761	0	30
2020.12.22	09:00:00	1.22202	1.22245	1.22144	1.22219	2087	0	30
2020.12.22	10:00:00	1.22219	1.22239	1.22124	1.22214	3056	0	30
2020.12.22	11:00:00	1.22213	1.22285	1.22048	1.22056	4903	0	30
2020.12.22	12:00:00	1.22056	1.22247	1.22049	1.22118	4160	0	30
2020.12.22	13:00:00	1.22117	1.22203	1.22030	1.22190	4656	0	30
2020.12.22	14:00:00	1.22190	1.22330	1.22159	1.22283	4257	0	30
2020.12.22	15:00:00	1.22284	1.22559	1.22246	1.22515	4493	0	30
2020.12.22	16:00:00	1.22513	1.22531	1.22318	1.22337	4224	0	30
2020.12.22	17:00:00	1.22336	1.22419	1.22181	1.22207	4474	0	30
2020.12.22	18:00:00	1.22207	1.22259	1.21998	1.22069	7222	0	30
2020.12.22	19:00:00	1.22069	1.22100	1.21596	1.21766	8324	0	30
2020.12.22	20:00:00	1.21765	1.21766	1.21636	1.21735	4889	0	30
2020.12.22	21:00:00	1.21735	1.21771	1.21656	1.21677	3159	0	30
2020.12.22	22:00:00	1.21678	1.21690	1.21548	1.21584	2739	0	30
2020.12.22	23:00:00	1.21582	1.21606	1.21507	1.21523	1811	0	30
2020.12.23	00:00:00	1.21526	1.21646	1.21510	1.21642	1881	0	30
2020.12.23	01:00:00	1.21642	1.21656	1.21605	1.21632	1221	0	30
2020.12.23	02:00:00	1.21630	1.21734	1.21614	1.21732	825	0	30
2020.12.23	03:00:00	1.21732	1.21866	1.21713	1.21723	3158	0	30
2020.12.23	04:00:00	1.21723	1.21746	1.21526	1.21720	4203	0	30
2020.12.23	05:00:00	1.21720	1.21794	1.21652	1.21694	3324	0	30
2020.12.23	06:00:00	1.21695	1.21860	1.21674	1.21846	2768	0	30
2020.12.23	07:00:00	1.21846	1.21907	1.21822	1.21862	2148	0	30
2020.12.23	08:00:00	1.21862	1.21870	1.21831	1.21839	1320	0	30
2020.12.23	09:00:00	1.21839	1.21882	1.21813	1.21823	1441	0	30
2020.12.23	10:00:00	1.21824	1.21928	1.21778	1.21900	2700	0	30
2020.12.23	11:00:00	1.21900	1.21996	1.21707	1.21792	4296	0	30
2020.12.23	12:00:00	1.21792	1.21955	1.21791	1.21937	4254	0	30
2020.12.23	13:00:00	1.21941	1.21986	1.21826	1.21854	3627	0	30
2020.12.23	14:00:00	1.21854	1.21932	1.21767	1.21910	3751	0	30
2020.12.23	15:00:00	1.21907	1.21964	1.21826	1.21835	3477	0	30
2020.12.23	16:00:00	1.21835	1.21861	1.21604	1.21650	3477	0	30
2020.12.23	17:00:00	1.21649	1.21944	1.21590	1.21924	6430	0	30
2020.12.23	18:00:00	1.21924	1.22198	1.21923	1.22017	8907	0	30
2020.12.23	19:00:00	1.22017	1.22087	1.21787	1.21974	5824	0	30
2020.12.23	20:00:00	1.21975	1.21984	1.21895	1.21946	3771	0	30
2020.12.23	21:00:00	1.21947	1.21947	1.21793	1.21845	3242	0	30
2020.12.23	22:00:00	1.21844	1.21844	1.21714	1.21735	1892	0	30
2020.12.23	23:00:00	1.21735	1.21832	1.21721	1.21756	2140	0	30
2020.12.24	00:00:00	1.21756	1.21953	1.21756	1.21890	2460	0	30
2020.12.24	01:00:00	1.21890	1.21904	1.21800	1.21879	1142	0	30
2020.12.24	02:00:00	1.21881	1.21891	1.21835	1.21865	653	0	30
2020.12.24	03:00:00	1.21864	1.21998	1.21828	1.21954	2441	0	30
2020.12.24	04:00:00	1.21955	1.22095	1.21949	1.22064	3060	0	30
2020.12.24	05:00:00	1.22064	1.22117	1.22017	1.22113	2728	0	30
2020.12.24	06:00:00	1.22112	1.22145	1.22088	1.22103	2507	0	30
2020.12.24	07:00:00	1.22103	1.22109	1.22016	1.22031	2226	0	30
2020.12.24	08:00:00	1.22032	1.22068	1.22005	1.22038	1585	0	30
2020.12.24	09:00:00	1.22040	1.22055	1.22009	1.22038	1742	0	30
2020.12.24	10:00:00	1.22039	1.22065	1.22015	1.22051	2043	0	30
2020.12.24	11:00:00	1.22052	1.22086	1.22022	1.22043	2798	0	30
2020.12.24	12:00:00	1.22043	1.22052	1.21918	1.21986	2953	0	30
2020.12.24	13:00:00	1.21987	1.21997	1.21856	1.21907	3223	0	30
2020.12.24	14:00:00	1.21907	1.22022	1.21901	1.21963	2368	0	30
2020.12.24	15:00:00	1.21963	1.21995	1.21890	1.21968	2076	0	30
2020.12.24	16:00:00	1.21968	1.21974	1.21844	1.21881	2368	0	30
2020.12.24	17:00:00	1.21883	1.21962	1.21761	1.21828	2756	0	30
2020.12.24	18:00:00	1.21830	1.21947	1.21814	1.21938	4421	0	30
2020.12.24	19:00:00	1.21937	1.21964	1.21767	1.21827	3298	0	30
2020.12.24	20:00:00	1.21827	1.21861	1.21789	1.21854	1703	0	30
2020.12.24	21:00:00	1.21854	1.21876	1.21767	1.21796	1814	0	30
2020.12.24	22:00:00	1.21796	1.21806	1.21783	1.21798	413	0	30
2020.12.28	01:00:00	1.21915	1.21915	1.21827	1.21880	160	0	30
2020.12.28	02:00:00	1.21881	1.22060	1.21862	1.22039	1421	0	30
2020.12.28	03:00:00	1.22040	1.22068	1.21826	1.21905	3018	0	30
2020.12.28	04:00:00	1.21905	1.22040	1.21798	1.22032	4524	0	30
2020.12.28	05:00:00	1.22031	1.22125	1.22000	1.22086	2638	0	30
2020.12.28	06:00:00	1.22087	1.22147	1.22071	1.22138	2012	0	30
2020.12.28	07:00:00	1.22138	1.22144	1.22077	1.22112	1451	0	30
2020.12.28	08:00:00	1.22113	1.22145	1.22078	1.22143	1002	0	30
2020.12.28	09:00:00	1.22143	1.22256	1.22129	1.22219	2228	0	30
2020.12.28	10:00:00	1.22219	1.22257	1.22182	1.22212	1990	0	30
2020.12.28	11:00:00	1.22212	1.22317	1.22206	1.22300	2467	0	30
2020.12.28	12:00:00	1.22299	1.22399	1.22285	1.22378	3406	0	30
2020.12.28	13:00:00	1.22378	1.22492	1.22119	1.22131	4411	0	30
2020.12.28	14:00:00	1.22130	1.22208	1.22003	1.22016	4264	0	30
2020.12.28	15:00:00	1.22016	1.22038	1.21901	1.22032	4392	0	30
2020.12.28	16:00:00	1.22033	1.22199	1.22007	1.22120	3835	0	30
2020.12.28	17:00:00	1.22120	1.22214	1.22073	1.22211	3492	0	30
2020.12.28	18:00:00	1.22209	1.22389	1.22195	1.22276	4482	0	30
2020.12.28	19:00:00	1.22276	1.22285	1.22057	1.22145	4735	0	30
2020.12.28	20:00:00	1.22148	1.22178	1.22057	1.22141	3392	0	30
2020.12.28	21:00:00	1.22139	1.22152	1.22040	1.22090	2534	0	30
2020.12.28	22:00:00	1.22091	1.22116	1.22014	1.22039	1983	0	30
2020.12.28	23:00:00	1.22037	1.22095	1.22022	1.22046	1999	0	30
2020.12.29	00:00:00	1.22046	1.22130	1.22019	1.22099	1844	0	30
2020.12.29	01:00:00	1.22099	1.22162	1.22071	1.22110	664	0	30
2020.12.29	02:00:00	1.22110	1.22190	1.22068	1.22166	1603	0	30
2020.12.29	03:00:00	1.22166	1.22295	1.22155	1.22265	2019	0	30
2020.12.29	04:00:00	1.22267	1.22334	1.22232	1.22259	2107	0	30
2020.12.29	05:00:00	1.22259	1.22349	1.22231	1.22344	2102	0	30
2020.12.29	06:00:00	1.22347	1.22365	1.22302	1.22359	1861	0	30
2020.12.29	07:00:00	1.22359	1.22417	1.22353	1.22368	2068	0	30
2020.12.29	08:00:00	1.22368	1.22414	1.22342	1.22389	1298	0	30
2020.12.29	09:00:00	1.22391	1.22399	1.22337	1.22398	1382	0	30
2020.12.29	10:00:00	1.22398	1.22488	1.22376	1.22471	1857	0	30
2020.12.29	11:00:00	1.22471	1.22557	1.22377	1.22554	2799	0	30
2020.12.29	12:00:00	1.22554	1.22565	1.22354	1.22364	3225	0	30
2020.12.29	13:00:00	1.22364	1.22557	1.22353	1.22518	2930	0	30
2020.12.29	14:00:00	1.22522	1.22527	1.22375	1.22434	3149	0	30
2020.12.29	15:00:00	1.22434	1.22512	1.22393	1.22494	2998	0	30
2020.12.29	16:00:00	1.22494	1.22602	1.22490	1.22526	3948	0	30
2020.12.29	17:00:00	1.22526	1.22588	1.22469	1.22545	3629	0	30
2020.12.29	18:00:00	1.22545	1.22737	1.22416	1.22435	5818	0	30
2020.12.29	19:00:00	1.22435	1.22595	1.22368	1.22468	5434	0	30
2020.12.29	20:00:00	1.22468	1.22545	1.22409	1.22414	2995	0	30
2020.12.29	21:00:00	1.22414	1.22440	1.22348	1.22431	3080	0	30
2020.12.29	22:00:00	1.22429	1.22552	1.22388	1.22515	1876	0	30
2020.12.29	23:00:00	1.22515	1.22574	1.22475	1.22538	2451	0	30
2020.12.30	00:00:00	1.22538	1.22549	1.22455	1.22474	1853	0	30
2020.12.30	01:00:00	1.22474	1.22519	1.22467	1.22486	682	0	30
2020.12.30	02:00:00	1.22491	1.22579	1.22484	1.22548	1243	0	30
2020.12.30	03:00:00	1.22548	1.22614	1.22502	1.22577	2132	0	30
2020.12.30	04:00:00	1.22576	1.22833	1.22559	1.22787	4305	0	30
2020.12.30	05:00:00	1.22787	1.22936	1.22782	1.22849	3867	0	30
2020.12.30	06:00:00	1.22850	1.22891	1.22829	1.22869	2145	0	30
2020.12.30	07:00:00	1.22869	1.22880	1.22804	1.22867	1828	0	30
2020.12.30	08:00:00	1.22868	1.22893	1.22824	1.22862	1734	0	30
2020.12.30	09:00:00	1.22862	1.22887	1.22751	1.22786	2061	0	30
2020.12.30	10:00:00	1.22788	1.22840	1.22759	1.22835	2171	0	30
2020.12.30	11:00:00	1.22837	1.22841	1.22515	1.22596	4144	0	30
2020.12.30	12:00:00	1.22596	1.22609	1.22539	1.22573	3539	0	30
2020.12.30	13:00:00	1.22573	1.22786	1.22555	1.22783	3610	0	30
2020.12.30	14:00:00	1.22783	1.22836	1.22653	1.22668	3478	0	30
2020.12.30	15:00:00	1.22668	1.22795	1.22661	1.22768	2949	0	30
2020.12.30	16:00:00	1.22768	1.22922	1.22739	1.22854	4256	0	30
2020.12.30	17:00:00	1.22856	1.23085	1.22699	1.22716	5717	0	30
2020.12.30	18:00:00	1.22716	1.23044	1.22710	1.22818	6011	0	30
2020.12.30	19:00:00	1.22818	1.23009	1.22813	1.22832	5608	0	30
2020.12.30	20:00:00	1.22834	1.22884	1.22750	1.22806	3252	0	30
2020.12.30	21:00:00	1.22806	1.22887	1.22806	1.22878	2064	0	30
2020.12.30	22:00:00	1.22874	1.22915	1.22833	1.22840	1637	0	30
2020.12.30	23:00:00	1.22840	1.22938	1.22793	1.22926	2092	0	30
2020.12.31	00:00:00	1.22927	1.22974	1.22879	1.22932	1526	0	30
2020.12.31	01:00:00	1.22932	1.23006	1.22925	1.22955	1019	0	30
2020.12.31	02:00:00	1.22954	1.23030	1.22936	1.22999	914	0	30
2020.12.31	03:00:00	1.22996	1.23002	1.22935	1.22994	1108	0	30
2020.12.31	04:00:00	1.22994	1.23077	1.22983	1.22988	2043	0	30
2020.12.31	05:00:00	1.22988	1.23080	1.22975	1.23063	1827	0	30
2020.12.31	06:00:00	1.23063	1.23064	1.22844	1.22903	2821	0	30
2020.12.31	07:00:00	1.22902	1.22926	1.22860	1.22876	1682	0	30
2020.12.31	08:00:00	1.22876	1.22922	1.22839	1.22920	1253	0	30
2020.12.31	09:00:00	1.22920	1.22960	1.22850	1.22911	1638	0	30
2020.12.31	10:00:00	1.22907	1.23020	1.22868	1.22979	2139	0	30
2020.12.31	11:00:00	1.22979	1.23004	1.22857	1.22890	3458	0	30
