date,open,high,low,close,volume,open_interest,contract,unadjusted_close
1977-09-14,70.42728423,71.10122953,70.42728423,70.76425688,28,828,197712,42
1977-09-15,70.76425688,70.76425688,70.76425688,70.76425688,0,783,197712,42
1977-09-16,71.43820218,71.43820218,71.43820218,71.43820218,0,782,197712,42.4
1977-09-19,71.43820218,72.44912014,71.43820218,71.60668851,0,793,197712,42.5
1977-09-20,71.60668851,72.02790432,71.60668851,72.02790432,0,798,197712,42.75
1977-09-21,71.60668851,71.60668851,71.60668851,71.60668851,0,802,197712,42.5
1977-09-22,71.60668851,72.44912014,71.60668851,71.60668851,0,823,197712,42.5
1977-09-23,71.43820218,72.02790432,71.43820218,71.60668851,0,872,197712,42.5
1977-09-26,71.10122953,72.87033595,71.10122953,72.11214749,0,840,197712,42.8
1977-09-27,72.02790432,72.78609279,72.02790432,72.02790432,0,854,197712,42.75
1977-09-28,71.60668851,72.44912014,71.60668851,71.60668851,2,859,197712,42.5
1977-09-29,71.69093167,72.02790432,71.69093167,72.02790432,4,867,197712,42.75
1977-09-30,71.60668851,72.44912014,71.60668851,71.60668851,6,868,197712,42.5
1977-10-03,72.36487697,73.12306544,72.36487697,72.44912014,39,885,197712,43
1977-10-04,72.95457911,73.12306544,72.95457911,72.95457911,13,899,197712,43.3
1977-10-05,73.2073086,73.2073086,72.44912014,72.61760646,41,943,197712,43.1
1977-10-06,72.11214749,73.03882228,72.11214749,72.44912014,5,946,197712,43
1977-10-07,72.28063381,72.28063381,71.10122953,71.69093167,10,951,197712,42.55
1977-10-10,71.60668851,71.60668851,71.60668851,71.60668851,1,953,197712,42.5
1977-10-11,71.60668851,71.60668851,71.60668851,71.60668851,1,959,197712,42.5
1977-10-12,71.35395902,71.69093167,71.35395902,71.69093167,0,960,197712,42.55
1977-10-13,71.35395902,71.43820218,71.10122953,71.10122953,10,978,197712,42.2
1977-10-14,70.76425688,72.11214749,70.76425688,70.76425688,23,1008,197712,42
1977-10-17,71.94366116,72.02790432,71.859418,71.859418,12,1036,197712,42.65
1977-10-18,71.60668851,71.60668851,71.60668851,71.60668851,0,1038,197712,42.5
1977-10-19,72.19639065,72.19639065,71.60668851,71.60668851,5,1044,197712,42.5
1977-10-20,70.84850004,71.60668851,70.84850004,71.43820218,5,1047,197712,42.4
1977-10-21,71.43820218,71.60668851,71.43820218,71.43820218,17,1057,197712,42.4
1977-10-24,72.28063381,75.81884665,72.28063381,73.79701074,62,1118,197712,43.8
1977-10-25,74.1339834,74.89217186,74.1339834,74.55519921,26,1133,197712,44.25
1977-10-26,75.73460349,76.66127828,75.73460349,76.49279196,75,1155,197712,45.4
1977-10-27,75.81884665,76.49279196,74.97641503,76.49279196,54,1160,197712,45.4
1977-10-28,78.34614154,78.34614154,77.67219624,78.26189838,47,1201,197712,46.45
1977-10-31,78.00916889,78.00916889,77.92492573,77.92492573,56,1232,197712,46.25
1977-11-01,77.92492573,78.34614154,77.84068257,77.92492573,43,1265,197712,46.25
1977-11-02,77.50370991,77.50370991,75.81884665,75.98733298,27,1265,197712,45.1
1977-11-03,77.67219624,78.6831142,76.74552145,78.6831142,49,1301,197712,46.7
1977-11-04,78.17765522,83.23224499,75.81884665,82.89527234,275,1884,197712,49.2
1977-11-07,82.55829969,84.41164928,81.37889541,83.99043346,78,1843,197712,49.85
1977-11-08,81.06026603,82.71455717,81.06026603,82.05284071,140,1864,197803,49.6
1977-11-09,84.69970654,86.85028503,84.69970654,86.68485591,328,2097,197803,52.4
1977-11-10,86.68485591,88.42186162,85.27870844,87.84285972,234,2215,197803,53.1
1977-11-11,90.98601289,93.96373695,89.66257997,93.30202049,212,2333,197803,56.4
1977-11-14,93.4674496,93.4674496,90.48972554,92.64030403,183,2312,197803,56
1977-11-15,90.15886732,91.81315846,87.6774306,90.98601289,274,2399,197803,55
1977-11-16,86.85028503,90.5724401,84.53427743,89.33172174,307,2525,197803,54
1977-11-17,87.6774306,88.8354344,86.43671224,87.6774306,176,2639,197803,53
1977-11-18,88.50457617,88.50457617,87.01571414,87.42928693,168,2684,197803,52.85
1977-11-21,84.36884831,84.36884831,80.81212236,80.81212236,206,2595,197803,48.85
1977-11-22,78.08254197,85.03056477,78.08254197,80.23312046,731,2583,197803,48.5
1977-11-23,82.71455717,84.36884831,82.71455717,84.36884831,97,2506,197803,51
1977-11-25,84.36884831,85.85771034,84.36884831,85.19599389,87,2524,197803,51.5
1977-11-28,88.50457617,89.33172174,86.85028503,88.17371794,165,2455,197803,53.3
1977-11-29,86.02313946,86.85028503,85.361423,86.02313946,162,2540,197803,52
1977-11-30,86.85028503,88.50457617,85.69228123,88.33914706,200,2536,197803,53.4
1977-12-01,88.50457617,90.98601289,87.18114326,90.98601289,340,2603,197803,55
1977-12-02,90.15886732,91.81315846,88.33914706,91.39958567,433,2662,197803,55.25
1977-12-05,90.98601289,92.47487492,90.98601289,91.64772935,147,2590,197803,55.4
1977-12-06,91.48230023,91.81315846,89.74529453,90.65515466,328,2528,197803,54.8
1977-12-07,90.15886732,90.98601289,86.18856857,86.85028503,396,2554,197803,52.5
1977-12-08,87.34657237,88.50457617,84.86513566,85.19599389,115,2472,197803,51.5
1977-12-09,84.36884831,86.02313946,81.22569514,84.7824211,0,2504,197803,51.25
1977-12-12,84.7824211,86.85028503,82.71455717,85.03056477,0,2529,197803,51.4
1977-12-13,84.36884831,87.51200149,83.21084451,86.68485591,0,2277,197803,52.4
1977-12-14,86.02313946,87.0984287,85.19599389,85.69228123,0,2516,197803,51.8
1977-12-15,84.53427743,85.361423,82.71455717,83.95527553,286,2027,197803,50.75
1977-12-16,84.7824211,85.85771034,81.22569514,85.85771034,465,1955,197803,51.9
1977-12-19,86.02313946,87.26385782,81.8874116,82.96270084,0,1975,197803,50.15
1977-12-20,80.23312046,82.38369894,80.06769134,82.4664135,170,1960,197803,49.85
1977-12-21,82.54912806,82.71455717,81.55655337,82.21826983,16,1953,197803,49.7
1977-12-22,81.06026603,82.38369894,81.06026603,81.97012616,127,1937,197803,49.55
1977-12-23,82.54912806,83.54170274,81.8874116,82.71455717,118,1962,197803,50
1977-12-27,85.19599389,85.77499579,85.19599389,85.19599389,98,1985,197803,51.5
1977-12-28,86.02313946,86.18856857,84.7824211,86.02313946,84,1974,197803,52
1977-12-29,87.26385782,88.91814896,86.85028503,87.51200149,123,1939,197803,52.9
1977-12-30,88.33914706,88.67000529,88.33914706,88.50457617,23,1931,197803,53.5
1978-01-03,89.33172174,92.3094458,89.33172174,90.98601289,275,2034,197803,55
1978-01-04,90.5724401,90.98601289,90.48972554,90.48972554,127,1963,197803,54.7
1978-01-05,88.00828883,88.8354344,87.6774306,88.2564325,72,1943,197803,53.35
1978-01-06,87.84285972,89.33172174,87.01571414,88.2564325,108,1936,197803,53.35
1978-01-09,88.09100339,89.33172174,88.09100339,88.50457617,56,1896,197803,53.5
1978-01-10,90.15886732,90.15886732,89.33172174,89.33172174,183,1851,197803,54
1978-01-11,88.50457617,90.15886732,88.50457617,89.00086352,65,1826,197803,53.8
1978-01-12,89.33172174,89.33172174,87.84285972,88.33914706,52,1832,197803,53.4
1978-01-13,88.00828883,89.00086352,87.84285972,88.50457617,103,1854,197803,53.5
1978-01-16,89.66257997,89.66257997,88.50457617,88.75271984,95,1852,197803,53.65
1978-01-17,87.84285972,87.84285972,87.0984287,87.26385782,56,1866,197803,52.75
1978-01-18,87.01571414,87.6774306,86.68485591,86.68485591,69,1833,197803,52.4
1978-01-19,87.6774306,88.50457617,86.85028503,88.33914706,132,1846,197803,53.4
1978-01-23,89.33172174,91.81315846,89.33172174,91.31687112,233,1881,197803,55.2
1978-01-24,92.64030403,95.61802809,92.64030403,94.29459517,369,1965,197803,57
1978-01-25,95.94888632,98.92661038,95.94888632,98.59575215,509,2124,197803,59.6
1978-01-26,98.43032303,104.220342,98.43032303,103.8894838,347,2232,197803,62.8
1978-01-27,105.8746332,108.0252117,105.0474876,106.0400623,308,2331,197803,64.1
1978-01-30,105.0474876,107.5289243,104.220342,107.032637,141,2307,197803,64.7
1978-01-31,108.3560699,108.3560699,104.8820585,104.8820585,179,2372,197803,63.4
1978-02-01,104.7166294,106.7017788,104.7166294,106.7017788,72,2396,197803,64.5
1978-02-02,105.0474876,105.0474876,103.8067693,103.9721984,153,2457,197803,62.85
1978-02-03,103.3931965,105.8746332,101.242618,103.9721984,479,2436,197803,62.85
1978-02-06,104.5512003,105.3783458,104.220342,104.220342,45,2411,197803,63
1978-02-08,102.4006218,102.8969091,101.7389053,102.1524781,113,2364,197803,61.75
1978-02-09,101.3170279,101.3170279,98.72331195,100.9117598,190,2380,197806,62.25
1978-02-10,102.9381003,103.5865293,101.9654568,103.1002076,129,2391,197806,63.6
1978-02-13,104.5591728,109.5844973,104.5591728,108.1255321,334,2535,197806,66.7
1978-02-14,110.2329263,110.2329263,108.6118539,108.9360684,334,2681,197806,67.2
1978-02-15,110.5571408,112.5834814,110.5571408,112.5024277,290,2757,197806,69.4
1978-02-16,111.8539988,114.1235002,111.8539988,113.9613929,160,2826,197806,70.3
1978-02-17,111.0434625,112.8266422,110.2329263,111.2055698,126,2880,197806,68.6
1978-02-21,112.664535,113.1508567,111.8539988,112.664535,190,2980,197806,69.5
1978-02-22,110.2329263,110.5571408,106.1802452,106.1802452,316,2958,197806,65.5
1978-02-23,110.2329263,110.5571408,108.4497466,109.0981756,270,2882,197806,67.3
1978-02-24,106.5855133,107.8013176,102.6138858,104.9644409,303,2822,197806,64.75
1978-02-27,101.1062884,106.018138,100.5064916,104.5591728,220,2691,197806,64.5
1978-02-28,104.8833872,105.5318162,103.1002076,103.6675829,136,2674,197806,63.95
1978-03-01,105.0454945,105.8560307,103.5865293,103.5865293,118,2668,197806,63.9
1978-03-02,105.369709,105.5318162,104.3970655,105.369709,61,2639,197806,65
1978-03-03,104.5591728,105.1265481,102.9381003,104.072851,121,2645,197806,64.2
1978-03-06,103.8296902,104.072851,99.85806266,102.370725,289,2621,197806,63.15
1978-03-07,106.0991916,106.9907814,105.369709,106.8286742,189,2638,197806,65.9
1978-03-08,110.9948304,113.312964,110.2329263,110.8003017,343,2645,197806,68.35
1978-03-09,108.4821681,108.6929075,106.5855133,108.4497466,122,2618,197806,66.9
1978-03-10,106.9907814,106.9907814,105.8560307,106.4234061,179,2644,197806,65.65
1978-03-13,106.8286742,109.9897654,106.6665669,109.3413365,152,2620,197806,67.45
1978-03-14,109.8438689,110.719248,106.6665669,108.1255321,152,2683,197806,66.7
1978-03-15,108.2876394,108.2876394,106.1802452,107.8013176,107,2306,197806,66.5
1978-03-16,105.369709,105.7749771,103.7486365,105.0454945,159,2275,197806,64.8
1978-03-17,104.3160119,105.2886554,102.1275641,102.2896713,209,2145,197806,63.1
1978-03-20,97.18329312,98.88541919,95.80538154,96.45381052,513,1909,197806,59.5
1978-03-21,96.95634298,98.5612047,96.77802501,98.31804383,234,1757,197806,60.65
1978-03-22,100.8469169,101.9654568,100.3443844,101.9654568,138,1738,197806,62.9
1978-03-23,99.69595541,100.5064916,99.04752644,100.0201699,0,1789,197806,61.7
1978-03-27,100.9441812,101.3170279,100.0201699,100.5875453,68,1705,197806,62.05
1978-03-28,100.603756,102.2896713,100.5064916,101.6412424,179,1697,197806,62.7
1978-03-29,99.89048411,100.5064916,99.12858006,99.20963368,208,1673,197806,61.2
1978-03-30,97.45887544,100.5064916,97.26434675,100.0201699,77,1688,197806,61.7
1978-03-31,102.2896713,102.9381003,100.5064916,100.6685989,259,1807,197806,62.1
1978-04-03,99.77700904,100.1012235,99.04752644,99.20963368,175,1816,197806,61.2
1978-04-04,99.2906873,99.69595541,97.26434675,97.26434675,173,1729,197806,60
1978-04-05,97.66961486,98.07488297,96.45381052,96.61591777,47,1749,197806,59.6
1978-04-06,97.66961486,99.69595541,97.66961486,99.04752644,66,1699,197806,61.1
1978-04-07,96.56728559,99.69595541,96.45381052,99.04752644,41,1696,197806,61.1
1978-04-10,98.88541919,99.69595541,98.88541919,99.53384817,23,1673,197806,61.4
1978-04-11,100.3443844,100.3443844,100.0201699,100.0201699,32,1685,197806,61.7
1978-04-12,100.425438,100.5064916,99.69595541,99.85806266,18,1692,197806,61.6
1978-04-13,98.26941166,98.88541919,98.07488297,98.48015108,103,1680,197806,60.75
1978-04-14,98.07488297,98.23699021,96.61591777,97.1022395,77,1686,197806,59.9
1978-04-17,92.80639752,94.02220185,91.02321783,91.18532507,250,1618,197806,56.25
1978-04-18,92.27144361,93.77904099,90.78005696,91.59059319,87,1556,197806,56.5
1978-04-19,92.80639752,92.80639752,91.75270043,92.56323665,51,1520,197806,57.1
1978-04-20,87.61896569,88.34844829,86.88948309,87.21369758,161,1474,197806,53.8
1978-04-21,90.94216421,93.37377288,90.78005696,93.21166563,111,1451,197806,57.5
1978-04-24,87.74865149,88.99687727,87.53791207,88.99687727,48,1429,197806,54.9
1978-04-25,90.78005696,90.78005696,89.24003814,89.56425263,39,1433,197806,55.25
1978-04-26,93.61693374,95.96748879,93.21166563,95.80538154,134,1452,197806,59.1
1978-04-27,99.69595541,102.2896713,98.88541919,102.0465105,243,1420,197806,62.95
1978-04-28,101.5601887,102.4517786,99.93911628,100.5064916,79,1397,197806,62
1978-05-01,99.37174092,99.69595541,95.6432743,97.91277572,58,1386,197806,60.4
1978-05-02,98.96647281,99.69595541,98.07488297,98.07488297,31,1387,197806,60.5
1978-05-03,98.88541919,101.3170279,98.88541919,100.1822772,31,1393,197806,61.8
1978-05-04,102.0465105,102.1275641,99.45279455,99.45279455,67,1392,197806,61.35
1978-05-05,98.96647281,99.69595541,98.5612047,98.5612047,17,1286,197806,60.8
1978-05-08,97.91277572,98.23699021,96.53486414,96.61591777,23,1387,197806,59.6
1978-05-09,96.61591777,97.26434675,95.80538154,95.88643517,38,1384,197806,59.15
1978-05-10,97.34540037,97.58856123,95.88643517,96.04854241,79,1410,197806,59.25
1978-05-11,96.77802501,97.26434675,94.1843091,94.42746997,70,1411,197806,58.25
1978-05-12,94.42746997,95.88643517,94.34641634,95.6432743,43,1391,197806,59
1978-05-15,96.29170328,98.07488297,95.96748879,97.66961486,42,1380,197806,60.25
1978-05-16,98.51257253,98.5612047,94.67063083,96.12959603,72,1400,197806,59.3
1978-05-17,97.91277572,102.5328322,97.26434675,101.4791351,201,1451,197806,62.6
1978-05-18,106.018138,107.4771032,102.1275641,102.1275641,107,1509,197806,63
1978-05-19,102.1275641,102.1275641,98.88541919,100.7496525,56,1527,197806,62.15
1978-05-22,100.2633308,100.5064916,95.80538154,96.45381052,58,1529,197806,59.5
1978-05-23,94.02220185,99.2906873,94.02220185,98.07488297,142,1596,197806,60.5
1978-05-24,95.6432743,97.26434675,95.6432743,97.1022395,118,1683,197806,59.9
1978-05-25,95.49161694,96.76060853,95.17436905,95.96748879,68,1747,197809,60.5
1978-05-26,95.80886484,97.7916642,95.17436905,96.52267261,48,1763,197809,60.85
1978-05-30,97.71235222,101.0434551,97.39510432,100.5675833,106,1802,197809,63.4
1978-05-31,100.4089593,101.360703,98.02960012,98.02960012,226,1930,197809,61.8
1978-06-01,98.77513268,99.13996776,97.55372827,97.55372827,174,1852,197809,61.5
1978-06-02,97.71235222,99.9330875,95.96748879,95.96748879,93,1877,197809,60.5
1978-06-05,90.01909072,95.17436905,89.62253085,94.77780918,130,1819,197809,59.75
1978-06-06,93.90537746,96.44336063,93.90537746,94.85712115,26,1797,197809,59.8
1978-06-07,95.65024089,95.96748879,94.3812493,94.3812493,44,1794,197809,59.5
1978-06-08,94.77780918,96.28473669,94.3812493,94.53987325,59,1785,197809,59.6
1978-06-09,94.3812493,94.3812493,92.79500982,93.27088167,78,1735,197809,58.8
1978-06-12,92.79500982,93.42950561,92.79500982,92.79500982,10,1755,197809,58.5
1978-06-13,92.79500982,94.3812493,92.79500982,93.82606549,51,1720,197809,59.15
1978-06-14,93.74675351,94.53987325,93.58812956,93.74675351,28,1682,197809,59.1
1978-06-15,94.3812493,95.17436905,94.3812493,94.3812493,16,1670,197809,59.5
1978-06-16,95.33299299,96.28473669,94.3812493,95.17436905,19,1683,197809,60
1978-06-19,95.17436905,96.36404866,95.17436905,95.57092892,34,1720,197809,60.25
1978-06-20,96.52267261,96.76060853,96.04680076,96.36404866,35,1715,197809,60.75
1978-06-21,96.76060853,98.34684801,95.17436905,95.49161694,82,1738,197809,60.2
1978-06-22,95.17436905,95.65024089,93.58812956,95.65024089,29,1713,197809,60.3
1978-06-23,97.31579235,97.55372827,95.96748879,96.60198458,51,1684,197809,60.9
1978-06-26,95.17436905,97.39510432,95.17436905,96.76060853,20,1685,197809,61
1978-06-27,95.80886484,96.76060853,95.80886484,96.60198458,39,1697,197809,60.9
1978-06-28,97.55372827,97.55372827,96.36404866,96.36404866,27,1686,197809,60.75
1978-06-29,95.17436905,95.96748879,93.74675351,94.22262536,41,1671,197809,59.4
1978-06-30,93.66744154,94.3812493,92.47776192,92.79500982,93,1620,197809,58.5
1978-07-03,93.22329448,94.3812493,92.87432179,92.87432179,40,1604,197809,58.55
1978-07-05,93.27088167,93.58812956,92.16051403,92.31913798,34,1600,197809,58.2
1978-07-06,91.60533021,92.31913798,91.52601823,91.84326613,49,1580,197809,57.9
1978-07-07,92.00189008,93.58812956,91.68464218,93.42950561,41,1578,197809,58.9
1978-07-10,93.98468943,95.17436905,92.87432179,93.35019364,68,1599,197809,58.85
1978-07-11,93.58812956,93.58812956,92.79500982,92.79500982,4,1597,197809,58.5
1978-07-12,92.00189008,93.27088167,92.00189008,92.16051403,17,1589,197809,58.1
1978-07-13,93.11225772,93.11225772,92.79500982,93.11225772,20,1573,197809,58.7
1978-07-14,92.00189008,93.66744154,92.00189008,93.66744154,8,1565,197809,59.05
1978-07-17,91.20877034,92.00189008,90.57427454,91.52601823,32,1547,197809,57.7
1978-07-18,90.73289849,92.00189008,90.73289849,92.00189008,33,1530,197809,58
1978-07-19,92.00189008,92.79500982,92.00189008,92.39844995,13,1519,197809,58.25
1978-07-20,93.27088167,93.74675351,92.39844995,93.58812956,43,1544,197809,59
1978-07-21,94.3812493,97.71235222,94.3812493,97.55372827,111,1596,197809,61.5
1978-07-24,96.76060853,97.4744163,95.80886484,95.96748879,34,1626,197809,60.5
1978-07-25,93.58812956,97.55372827,93.58812956,96.76060853,52,1623,197809,61
1978-07-26,96.68129656,96.68129656,95.17436905,95.57092892,34,1622,197809,60.25
1978-07-27,95.17436905,98.26753604,95.17436905,98.02960012,26,1657,197809,61.8
1978-07-28,99.48894044,100.5675833,96.76060853,96.91923248,152,1775,197809,61.1
1978-07-31,96.76060853,97.71235222,96.76060853,97.55372827,78,1777,197809,61.5
1978-08-01,98.50547196,99.45721565,98.18822407,98.34684801,70,1852,197809,62
1978-08-02,97.71235222,99.9330875,97.71235222,98.50547196,51,1833,197809,62.1
1978-08-03,97.71235222,98.50547196,97.55372827,97.55372827,40,1840,197809,61.5
1978-08-04,97.31579235,97.71235222,97.1571684,97.31579235,3,1850,197809,61.35
1978-08-07,96.36404866,98.98134381,96.36404866,98.98134381,36,1885,197809,62.4
1978-08-08,98.98134381,99.9330875,98.34684801,99.45721565,60,1912,197809,62.7
1978-08-09,99.85377552,100.7262072,99.13996776,99.45721565,84,1941,197809,62.7
1978-08-10,98.66409591,100.0917115,98.66409591,99.6158396,116,1981,197809,62.8
1978-08-11,101.3566671,101.3566671,100.1092004,101.1227671,136,1989,197812,64.85
1978-08-14,102.4014205,102.5261671,101.3566671,101.7465005,169,2100,197812,65.25
1978-08-15,100.9668338,101.9804005,100.1871671,100.2651338,93,2101,197812,64.3
1978-08-16,100.9668338,101.3566671,99.0176671,99.79733377,91,2124,197812,64
1978-08-17,96.91256709,97.6142671,95.89900042,95.89900042,156,2087,197812,61.5
1978-08-18,95.89900042,96.67866709,95.27526709,96.28883376,32,2062,197812,61.75
1978-08-21,94.88543375,96.99053376,94.80746708,96.99053376,25,2054,197812,62.2
1978-08-22,97.92613376,97.92613376,96.67866709,97.06850043,32,2058,197812,62.25
1978-08-23,94.49560042,96.52273376,94.41763375,96.05493376,61,2052,197812,61.6
1978-08-24,95.43120042,96.52273376,95.43120042,96.05493376,48,2077,197812,61.6
1978-08-25,94.88543375,96.21086709,94.88543375,95.43120042,35,1997,197812,61.2
1978-08-28,95.89900042,95.89900042,94.49560042,94.96340042,13,1972,197812,60.9
1978-08-29,95.04136709,97.45833376,94.49560042,96.67866709,70,1964,197812,62
1978-08-30,95.43120042,96.36680042,95.27526709,95.43120042,86,1824,197812,61.2
1978-08-31,95.35323375,95.82103376,94.49560042,94.49560042,55,1758,197812,60.6
1978-09-01,95.50916709,95.50916709,94.57356708,94.57356708,61,1676,197812,60.65
1978-09-05,95.27526709,95.74306709,94.72950042,95.19730042,40,1720,197812,61.05
1978-09-06,94.96340042,95.50916709,94.57356708,94.80746708,23,1666,197812,60.8
1978-09-07,94.80746708,94.80746708,94.49560042,94.49560042,12,1644,197812,60.6
1978-09-08,94.10576708,94.49560042,93.56000041,93.56000041,62,1653,197812,60
1978-09-11,93.56000041,94.26170042,93.56000041,93.71593375,11,1647,197812,60.1
1978-09-12,93.56000041,94.26170042,93.48203374,93.48203374,10,1643,197812,59.95
1978-09-13,93.87186708,94.65153375,93.87186708,94.65153375,34,1642,197812,60.7
1978-09-14,93.94983375,94.65153375,93.94983375,94.10576708,10,1643,197812,60.35
1978-09-15,94.83865375,95.89900042,94.65153375,95.11933375,23,1648,197812,61
1978-09-18,94.49560042,95.82103376,94.49560042,95.11933375,13,1659,197812,61
1978-09-19,95.74306709,95.89900042,94.65153375,94.80746708,21,1671,197812,60.8
1978-09-20,95.11933375,95.11933375,94.80746708,95.11933375,39,1680,197812,61
1978-09-21,95.89900042,96.21086709,95.27526709,95.43120042,26,1683,197812,61.2
1978-09-22,95.11933375,96.67866709,95.11933375,96.67866709,21,1709,197812,62
1978-09-25,97.45833376,99.0176671,96.67866709,96.99053376,130,1777,197812,62.2
1978-09-26,97.45833376,97.45833376,96.83460043,97.45833376,38,1759,197812,62.5
1978-09-27,97.45833376,97.45833376,96.67866709,96.67866709,27,1770,197812,62
1978-09-28,96.36680042,97.3803671,96.21086709,96.99053376,95,1769,197812,62.2
1978-09-29,96.05493376,96.67866709,96.05493376,96.36680042,17,1775,197812,61.8
1978-10-02,97.3803671,97.3803671,96.05493376,96.36680042,10,1786,197812,61.8
1978-10-03,97.45833376,98.00410043,96.99053376,98.00410043,74,1810,197812,62.85
1978-10-04,98.65902043,99.32953377,98.23800043,99.32953377,116,1841,197812,63.7
1978-10-05,99.17360044,101.2007338,99.0176671,100.8109004,133,1878,197812,64.65
1978-10-06,100.7329338,102.7600671,100.5770004,102.6821005,185,1939,197812,65.85
1978-10-09,103.0719338,105.9567005,102.9160005,105.4109338,200,1989,197812,67.6
1978-10-10,109.7770672,111.6482672,109.4652005,111.4923338,253,2090,197812,71.5
1978-10-11,115.3906672,117.7296672,115.3906672,117.7296672,172,2164,197812,75.5
1978-10-12,119.6788339,120.0686672,111.4923338,118.1974672,251,2297,197812,75.8
1978-10-13,116.7472872,117.7296672,111.9601338,113.5194672,413,2300,197812,72.8
1978-10-16,111.4923338,117.7296672,111.4923338,117.7296672,152,2312,197812,75.5
1978-10-17,118.7432339,119.6008672,115.3906672,116.3262672,113,2370,197812,74.6
1978-10-18,122.5636005,122.5636005,118.6652672,119.2890005,197,2350,197812,76.5
1978-10-19,113.0516672,118.8991672,113.0516672,116.1703338,196,2382,197812,74.5
1978-10-20,119.6788339,120.0686672,116.1703338,116.1703338,164,2319,197812,74.5
1978-10-23,112.2720005,115.3906672,111.8042005,113.5194672,85,2285,197812,72.8
1978-10-24,113.8313338,114.2211672,111.9601338,112.1160672,61,2282,197812,71.9
1978-10-25,116.4822005,117.7296672,116.1703338,117.4957672,70,2280,197812,75.35
1978-10-26,121.8619005,123.7331005,121.0042672,123.7331005,272,2331,197812,79.35
1978-10-27,122.4076672,123.7331005,120.4585005,123.7331005,143,2388,197812,79.35
1978-10-30,129.6897539,129.9704339,128.1772006,129.5806006,197,2560,197812,83.1
1978-10-31,125.9941339,128.6450006,123.3432672,123.3432672,61,2522,197812,79.1
1978-11-01,117.1059339,117.1059339,117.1059339,117.1059339,6,2511,197903,76
1978-11-02,107.8607286,110.8654203,107.8607286,107.8607286,310,2478,197903,70
1978-11-03,104.0085597,109.4015961,102.4676921,103.2381259,163,2434,197903,67
1978-11-06,101.3120415,105.5494272,100.9268246,103.7003862,103,2305,197903,67.3
1978-11-08,109.8638564,109.8638564,109.4015961,109.8638564,130,2344,197903,71.3
1978-11-09,106.319861,107.0902948,103.8544729,104.7789934,141,2293,197903,68
1978-11-10,102.4676921,105.5494272,102.4676921,103.2381259,69,2251,197903,67
1978-11-13,106.319861,106.319861,104.9330802,105.087167,29,2246,197903,68.2
1978-11-14,106.319861,107.0902948,105.703514,106.319861,76,2257,197903,69
1978-11-15,104.3167332,104.7789934,102.1595186,102.3136054,114,2242,197903,66.4
1978-11-16,101.9283885,102.7758656,101.9283885,101.6972583,58,2220,197903,66
1978-11-17,102.0054319,104.0085597,101.6972583,102.4676921,50,2227,197903,66.5
1978-11-20,103.6233428,107.7066418,103.2381259,105.5494272,62,2254,197903,68.5
1978-11-21,106.0116875,107.4755117,106.0116875,106.0116875,180,2239,197903,68.8
1978-11-22,107.3522423,107.6295984,106.6280345,106.6280345,59,2290,197903,69.2
1978-11-24,107.4755117,107.8607286,106.319861,106.319861,36,2305,197903,69
1978-11-27,104.7019501,106.8591646,104.7019501,106.6280345,36,2310,197903,69.2
1978-11-28,105.3491144,106.0116875,104.6249067,105.2412537,39,2292,197903,68.3
1978-11-29,105.087167,105.6264706,103.3922127,104.1626464,92,2235,197903,67.6
1978-11-30,104.2396898,104.7789934,103.2381259,104.0085597,58,2227,197903,67.5
1978-12-01,105.087167,105.4723838,104.7789934,104.7789934,62,2136,197903,68
1978-12-04,106.319861,106.319861,104.7789934,104.7789934,25,2131,197903,68
1978-12-05,103.5462994,105.5494272,103.5462994,104.7019501,52,2211,197903,67.95
1978-12-06,103.469256,105.5494272,103.469256,104.3167332,26,2188,197903,67.7
1978-12-07,106.0116875,106.2428176,105.087167,105.3182971,65,2207,197903,68.35
1978-12-08,106.6280345,106.936208,105.6264706,106.1657742,60,2165,197903,68.9
1978-12-11,108.4770756,110.6342901,107.7066418,107.8607286,187,2098,197903,70
1978-12-12,106.936208,108.6311623,106.7821213,108.6311623,51,2078,197903,70.5
1978-12-13,107.8607286,109.4015961,107.8607286,108.9393358,65,2034,197903,70.7
1978-12-14,109.786813,110.1720299,108.6311623,108.7852491,52,2041,197903,70.6
1978-12-15,109.5865002,110.1720299,108.4770756,108.7852491,27,2036,197903,70.6
1978-12-18,110.9424637,112.3292444,109.8638564,110.1720299,92,2046,197903,71.5
1978-12-19,111.2506372,111.2506372,110.1720299,110.9424637,81,2041,197903,72
1978-12-20,110.9424637,110.9424637,109.4015961,110.0179431,52,2017,197903,71.4
1978-12-21,110.7883769,110.7883769,109.0934226,110.1720299,0,2010,197903,71.5
1978-12-22,110.7113335,110.7113335,108.9393358,109.4015961,22,2009,197903,71
1978-12-26,108.6311623,108.9393358,108.0918587,108.9393358,5,1996,197903,70.7
1978-12-27,110.1720299,111.2506372,110.1720299,110.9424637,106,1949,197903,72
1978-12-28,110.1720299,111.1735938,109.7097696,109.5556829,65,1949,197903,71.1
1978-12-29,111.5588107,112.4833312,110.9424637,111.7128974,49,1959,197903,72.5
1979-01-02,111.7128974,111.7128974,108.9393358,109.5556829,45,1953,197903,71.1
1979-01-03,109.0163792,109.4015961,108.0148153,108.7852491,40,1967,197903,70.6
1979-01-04,109.786813,110.9424637,109.786813,110.1720299,35,1959,197903,71.5
